Step,True_Label,Top1,Top2,Top3,nDCG@3,Hit@3
26546,24,24,20,39,0.9999999989999999,1
26547,24,24,28,26,0.9999999989999999,1
26548,38,41,3,14,0.0,0
26549,6,41,28,6,0.49999999949999996,1
26550,23,37,1,5,0.0,0
26551,32,37,6,14,0.0,0
26552,10,37,29,28,0.0,0
26553,8,10,26,14,0.0,0
26554,27,29,5,37,0.0,0
26555,28,41,10,18,0.0,0
26556,24,14,37,24,0.49999999949999996,1
26557,23,0,15,14,0.0,0
26558,3,0,37,1,0.0,0
26559,33,41,37,20,0.0,0
26560,10,37,4,15,0.0,0
26561,24,28,29,13,0.0,0
26562,24,14,37,10,0.0,0
26563,34,10,29,5,0.0,0
26564,24,20,26,37,0.0,0
26565,16,14,37,10,0.0,0
26566,3,29,37,31,0.0,0
26567,12,29,12,32,0.6309297529405278,1
26568,30,37,28,20,0.0,0
26569,24,29,1,32,0.0,0
26570,19,37,40,20,0.0,0
26571,40,19,37,40,0.49999999949999996,1
26572,17,14,37,29,0.0,0
26573,28,6,20,14,0.0,0
26574,17,37,10,14,0.0,0
26575,16,41,18,37,0.0,0
26576,1,0,15,41,0.0,0
26577,38,37,27,28,0.0,0
26578,28,37,10,32,0.0,0
26579,10,10,14,37,0.9999999989999999,1
26580,25,29,28,37,0.0,0
26581,23,29,10,5,0.0,0
26582,18,4,14,26,0.0,0
26583,20,29,5,14,0.0,0
26584,23,29,37,5,0.0,0
26585,15,5,20,33,0.0,0
26586,38,37,26,16,0.0,0
26587,38,1,0,37,0.0,0
26588,5,6,12,15,0.0,0
26589,34,13,10,17,0.0,0
26590,38,0,37,4,0.0,0
26591,22,2,6,24,0.0,0
26592,24,4,37,1,0.0,0
26593,24,4,29,28,0.0,0
26594,0,4,14,1,0.0,0
26595,5,1,10,27,0.0,0
26596,34,28,27,29,0.0,0
26597,24,37,28,20,0.0,0
26598,30,24,20,10,0.0,0
26599,35,1,32,37,0.0,0
26600,17,29,31,5,0.0,0
26601,33,14,37,35,0.0,0
26602,28,28,17,12,0.9999999989999999,1
26603,18,31,5,27,0.0,0
26604,3,6,37,1,0.0,0
26605,38,35,4,29,0.0,0
26606,16,37,0,14,0.0,0
26607,29,25,29,37,0.6309297529405278,1
26608,34,37,1,0,0.0,0
26609,24,37,5,31,0.0,0
26610,19,29,37,1,0.0,0
26611,11,11,6,40,0.9999999989999999,1
26612,24,37,28,1,0.0,0
26613,24,26,37,32,0.0,0
26614,34,12,1,16,0.0,0
26615,24,5,10,39,0.0,0
26616,30,29,37,10,0.0,0
26617,18,29,37,35,0.0,0
26618,25,37,29,12,0.0,0
26619,36,5,29,37,0.0,0
26620,37,37,12,1,0.9999999989999999,1
26621,25,1,29,37,0.0,0
26622,28,11,20,40,0.0,0
26623,30,15,33,35,0.0,0
26624,24,29,1,14,0.0,0
26625,17,10,15,5,0.0,0
26626,30,37,1,32,0.0,0
26627,26,1,26,14,0.6309297529405278,1
26628,10,41,6,39,0.0,0
26629,24,37,28,5,0.0,0
26630,10,12,31,15,0.0,0
26631,38,0,31,4,0.0,0
26632,2,29,37,31,0.0,0
26633,19,37,28,14,0.0,0
26634,38,37,1,10,0.0,0
26635,37,5,29,31,0.0,0
26636,34,13,17,37,0.0,0
26637,24,21,4,33,0.0,0
26638,28,28,24,41,0.9999999989999999,1
26639,24,5,25,33,0.0,0
26640,13,37,27,1,0.0,0
26641,10,16,29,0,0.0,0
26642,34,29,31,27,0.0,0
26643,41,1,32,25,0.0,0
26644,10,0,29,37,0.0,0
26645,38,29,5,37,0.0,0
26646,24,41,19,5,0.0,0
26647,24,24,25,20,0.9999999989999999,1
26648,34,37,24,10,0.0,0
26649,0,0,26,25,0.9999999989999999,1
26650,10,26,29,41,0.0,0
26651,15,29,14,19,0.0,0
26652,23,29,23,37,0.6309297529405278,1
26653,22,29,10,31,0.0,0
26654,4,40,6,35,0.0,0
26655,17,16,29,31,0.0,0
26656,24,6,3,16,0.0,0
26657,23,29,37,1,0.0,0
26658,38,31,1,6,0.0,0
26659,24,16,29,41,0.0,0
26660,15,26,29,32,0.0,0
26661,24,19,29,10,0.0,0
26662,17,29,14,12,0.0,0
26663,5,27,37,1,0.0,0
26664,34,29,37,14,0.0,0
26665,24,28,20,5,0.0,0
26666,0,29,26,0,0.49999999949999996,1
26667,30,41,26,37,0.0,0
26668,14,37,10,28,0.0,0
26669,30,16,2,24,0.0,0
26670,24,1,37,28,0.0,0
26671,40,26,4,6,0.0,0
26672,3,0,1,37,0.0,0
26673,24,29,37,28,0.0,0
26674,10,41,6,26,0.0,0
26675,36,5,24,10,0.0,0
26676,20,35,27,5,0.0,0
26677,1,37,3,41,0.0,0
26678,30,37,10,28,0.0,0
26679,24,2,3,1,0.0,0
26680,30,0,37,29,0.0,0
26681,25,26,41,10,0.0,0
26682,16,37,6,14,0.0,0
26683,30,10,37,0,0.0,0
26684,10,14,28,6,0.0,0
26685,1,10,29,28,0.0,0
26686,25,5,2,39,0.0,0
26687,10,29,14,37,0.0,0
26688,35,37,40,10,0.0,0
26689,28,37,6,27,0.0,0
26690,23,37,1,31,0.0,0
26691,10,14,1,5,0.0,0
26692,3,37,1,33,0.0,0
26693,10,1,19,10,0.49999999949999996,1
26694,10,37,32,29,0.0,0
26695,28,14,41,20,0.0,0
26696,38,29,1,5,0.0,0
26697,17,28,37,33,0.0,0
26698,8,39,19,40,0.0,0
26699,23,20,1,37,0.0,0
26700,24,41,10,4,0.0,0
26701,10,37,23,28,0.0,0
26702,20,28,20,37,0.6309297529405278,1
26703,22,37,5,10,0.0,0
26704,41,41,37,6,0.9999999989999999,1
26705,3,10,1,2,0.0,0
26706,24,37,15,32,0.0,0
26707,24,37,4,41,0.0,0
26708,28,35,10,29,0.0,0
26709,13,14,37,0,0.0,0
26710,24,32,41,15,0.0,0
26711,22,5,10,24,0.0,0
26712,34,31,29,37,0.0,0
26713,16,37,41,28,0.0,0
26714,28,41,29,14,0.0,0
26715,8,19,37,33,0.0,0
26716,41,41,26,15,0.9999999989999999,1
26717,10,14,37,4,0.0,0
26718,25,37,6,27,0.0,0
26719,15,37,41,15,0.49999999949999996,1
26720,32,5,39,3,0.0,0
26721,7,0,14,29,0.0,0
26722,5,14,37,10,0.0,0
26723,17,29,37,10,0.0,0
26724,10,4,31,32,0.0,0
26725,41,37,1,40,0.0,0
26726,23,33,10,5,0.0,0
26727,24,20,24,33,0.6309297529405278,1
26728,18,1,37,14,0.0,0
26729,24,24,1,5,0.9999999989999999,1
26730,35,15,37,33,0.0,0
26731,10,22,25,38,0.0,0
26732,24,3,28,1,0.0,0
26733,24,26,20,6,0.0,0
26734,28,26,4,41,0.0,0
26735,24,14,17,5,0.0,0
26736,41,41,26,25,0.9999999989999999,1
26737,24,29,37,10,0.0,0
26738,30,37,14,27,0.0,0
26739,21,31,10,37,0.0,0
26740,5,37,1,40,0.0,0
26741,13,29,40,1,0.0,0
26742,2,0,39,2,0.49999999949999996,1
26743,10,15,31,33,0.0,0
26744,10,41,5,26,0.0,0
26745,8,37,31,1,0.0,0
26746,34,37,1,0,0.0,0
26747,10,29,19,2,0.0,0
26748,28,28,20,10,0.9999999989999999,1
26749,24,5,24,31,0.6309297529405278,1
26750,39,1,37,5,0.0,0
26751,22,33,35,37,0.0,0
26752,39,1,19,37,0.0,0
26753,10,29,19,10,0.49999999949999996,1
26754,7,37,5,33,0.0,0
26755,10,37,10,1,0.6309297529405278,1
26756,10,10,29,16,0.9999999989999999,1
26757,10,31,5,19,0.0,0
26758,10,10,37,5,0.9999999989999999,1
26759,36,10,25,37,0.0,0
26760,38,27,28,16,0.0,0
26761,13,27,15,20,0.0,0
26762,24,8,21,38,0.0,0
26763,10,10,0,37,0.9999999989999999,1
26764,25,37,28,29,0.0,0
26765,32,14,26,10,0.0,0
26766,18,37,1,28,0.0,0
26767,24,28,29,37,0.0,0
26768,13,41,13,37,0.6309297529405278,1
26769,30,0,16,37,0.0,0
26770,33,4,40,6,0.0,0
26771,17,5,29,37,0.0,0
26772,7,14,37,16,0.0,0
26773,33,41,5,15,0.0,0
26774,10,29,37,14,0.0,0
26775,34,37,5,33,0.0,0
26776,24,28,26,25,0.0,0
26777,16,26,37,10,0.0,0
26778,30,37,5,25,0.0,0
26779,18,37,28,10,0.0,0
26780,34,37,1,10,0.0,0
26781,5,6,39,37,0.0,0
26782,39,37,29,28,0.0,0
26783,38,37,14,27,0.0,0
26784,24,24,2,25,0.9999999989999999,1
26785,34,1,37,27,0.0,0
26786,28,15,28,37,0.6309297529405278,1
26787,38,16,20,5,0.0,0
26788,38,10,15,28,0.0,0
26789,17,37,10,6,0.0,0
26790,22,37,39,10,0.0,0
26791,15,37,0,29,0.0,0
26792,23,37,41,6,0.0,0
26793,34,29,37,1,0.0,0
26794,28,26,41,37,0.0,0
26795,17,37,1,10,0.0,0
26796,24,13,31,20,0.0,0
26797,30,37,28,41,0.0,0
26798,22,37,6,29,0.0,0
26799,13,29,37,1,0.0,0
26800,17,19,27,11,0.0,0
26801,30,28,29,37,0.0,0
26802,10,29,19,10,0.49999999949999996,1
26803,13,28,37,13,0.49999999949999996,1
26804,23,20,28,14,0.0,0
26805,8,10,40,29,0.0,0
26806,37,37,29,33,0.9999999989999999,1
26807,17,37,28,1,0.0,0
26808,10,37,23,29,0.0,0
26809,24,5,29,16,0.0,0
26810,34,29,14,26,0.0,0
26811,24,31,5,26,0.0,0
26812,12,37,28,15,0.0,0
26813,20,37,20,16,0.6309297529405278,1
26814,5,27,29,40,0.0,0
26815,30,27,37,28,0.0,0
26816,14,37,16,39,0.0,0
26817,24,41,26,25,0.0,0
26818,38,28,6,1,0.0,0
26819,38,12,2,14,0.0,0
26820,10,14,37,1,0.0,0
26821,32,41,6,29,0.0,0
26822,15,37,29,28,0.0,0
26823,0,0,13,7,0.9999999989999999,1
26824,10,19,37,1,0.0,0
26825,30,37,19,29,0.0,0
26826,36,10,29,5,0.0,0
26827,39,37,1,33,0.0,0
26828,24,37,28,35,0.0,0
26829,17,41,6,14,0.0,0
26830,2,4,33,28,0.0,0
26831,38,5,1,6,0.0,0
26832,6,6,33,3,0.9999999989999999,1
26833,17,14,6,10,0.0,0
26834,6,41,37,19,0.0,0
26835,6,41,4,6,0.49999999949999996,1
26836,38,10,23,37,0.0,0
26837,24,28,37,19,0.0,0
26838,20,10,29,37,0.0,0
26839,34,19,29,1,0.0,0
26840,24,37,31,5,0.0,0
26841,22,29,37,14,0.0,0
26842,24,31,1,10,0.0,0
26843,24,28,2,24,0.49999999949999996,1
26844,24,26,33,41,0.0,0
26845,24,37,41,2,0.0,0
26846,8,41,26,20,0.0,0
26847,10,10,28,3,0.9999999989999999,1
26848,24,26,41,37,0.0,0
26849,24,29,37,1,0.0,0
26850,10,37,31,13,0.0,0
26851,2,37,6,26,0.0,0
26852,24,27,41,37,0.0,0
26853,3,1,10,28,0.0,0
26854,24,14,37,26,0.0,0
26855,27,37,6,20,0.0,0
26856,24,37,29,31,0.0,0
26857,37,41,37,28,0.6309297529405278,1
26858,5,26,37,1,0.0,0
26859,2,37,6,14,0.0,0
26860,34,15,26,12,0.0,0
26861,32,37,14,26,0.0,0
26862,25,0,26,1,0.0,0
26863,16,37,0,35,0.0,0
26864,34,37,41,29,0.0,0
26865,16,29,14,9,0.0,0
26866,16,28,1,10,0.0,0
26867,20,29,14,41,0.0,0
26868,24,10,29,25,0.0,0
26869,39,19,1,40,0.0,0
26870,5,10,5,31,0.6309297529405278,1
26871,38,29,31,19,0.0,0
26872,1,32,15,41,0.0,0
26873,10,10,37,29,0.9999999989999999,1
26874,24,26,20,37,0.0,0
26875,30,5,24,28,0.0,0
26876,22,37,41,6,0.0,0
26877,5,5,29,13,0.9999999989999999,1
26878,36,26,13,24,0.0,0
26879,39,4,37,33,0.0,0
26880,10,0,14,1,0.0,0
26881,24,1,39,12,0.0,0
26882,14,37,1,20,0.0,0
26883,24,41,25,6,0.0,0
26884,33,10,5,37,0.0,0
26885,22,37,29,1,0.0,0
26886,25,33,15,40,0.0,0
26887,24,15,35,33,0.0,0
26888,26,41,24,37,0.0,0
26889,26,26,41,28,0.9999999989999999,1
26890,24,2,19,29,0.0,0
26891,24,29,31,25,0.0,0
26892,24,4,20,41,0.0,0
26893,32,37,14,6,0.0,0
26894,23,37,5,28,0.0,0
26895,5,15,20,10,0.0,0
26896,35,28,20,10,0.0,0
26897,24,37,28,5,0.0,0
26898,41,37,28,26,0.0,0
26899,24,41,33,6,0.0,0
26900,22,14,29,37,0.0,0
26901,27,37,27,31,0.6309297529405278,1
26902,33,37,28,5,0.0,0
26903,20,15,20,39,0.6309297529405278,1
26904,24,28,37,5,0.0,0
26905,6,37,41,10,0.0,0
26906,10,15,29,28,0.0,0
26907,6,41,37,6,0.49999999949999996,1
26908,24,5,31,29,0.0,0
26909,12,37,5,33,0.0,0
26910,25,31,0,1,0.0,0
26911,20,20,15,26,0.9999999989999999,1
26912,30,14,20,10,0.0,0
26913,10,37,15,6,0.0,0
26914,27,29,0,10,0.0,0
26915,3,37,1,5,0.0,0
26916,10,41,10,18,0.6309297529405278,1
26917,5,3,0,39,0.0,0
26918,26,37,5,40,0.0,0
26919,16,29,37,1,0.0,0
26920,22,37,5,10,0.0,0
26921,30,6,10,20,0.0,0
26922,24,19,41,25,0.0,0
26923,38,33,1,37,0.0,0
26924,24,41,26,6,0.0,0
26925,24,37,33,31,0.0,0
26926,17,37,10,27,0.0,0
26927,10,14,16,37,0.0,0
26928,40,41,33,1,0.0,0
26929,15,5,15,20,0.6309297529405278,1
26930,30,19,0,29,0.0,0
26931,28,6,14,33,0.0,0
26932,3,0,10,41,0.0,0
26933,10,41,26,29,0.0,0
26934,38,37,5,29,0.0,0
26935,30,37,29,25,0.0,0
26936,28,15,41,4,0.0,0
26937,5,10,1,37,0.0,0
26938,41,0,37,14,0.0,0
26939,1,19,33,37,0.0,0
26940,24,10,20,24,0.49999999949999996,1
26941,15,37,31,33,0.0,0
26942,0,37,29,32,0.0,0
26943,36,37,1,10,0.0,0
26944,9,29,37,1,0.0,0
26945,15,41,28,23,0.0,0
26946,30,37,19,1,0.0,0
26947,14,14,10,16,0.9999999989999999,1
26948,38,40,33,4,0.0,0
26949,20,35,40,33,0.0,0
26950,10,0,16,28,0.0,0
26951,26,37,5,35,0.0,0
26952,30,29,41,37,0.0,0
26953,3,29,37,5,0.0,0
26954,22,37,31,14,0.0,0
26955,12,37,29,1,0.0,0
26956,24,40,35,7,0.0,0
26957,21,37,1,32,0.0,0
26958,31,29,37,14,0.0,0
26959,2,29,27,26,0.0,0
26960,24,14,37,6,0.0,0
26961,27,37,27,41,0.6309297529405278,1
26962,24,41,10,29,0.0,0
26963,1,13,5,23,0.0,0
26964,34,14,10,29,0.0,0
26965,24,29,5,19,0.0,0
26966,14,37,14,6,0.6309297529405278,1
26967,24,41,15,19,0.0,0
26968,22,40,33,28,0.0,0
26969,30,28,10,24,0.0,0
26970,38,1,29,37,0.0,0
26971,19,4,20,39,0.0,0
26972,30,37,29,40,0.0,0
26973,22,37,13,28,0.0,0
26974,38,29,37,33,0.0,0
26975,40,41,29,25,0.0,0
26976,31,29,1,39,0.0,0
26977,5,29,0,10,0.0,0
26978,24,41,19,28,0.0,0
26979,3,37,33,31,0.0,0
26980,22,37,6,2,0.0,0
26981,24,41,19,1,0.0,0
26982,39,37,1,28,0.0,0
26983,15,29,37,31,0.0,0
26984,19,37,29,14,0.0,0
26985,10,24,26,39,0.0,0
26986,25,26,25,41,0.6309297529405278,1
26987,30,37,29,1,0.0,0
26988,5,20,31,37,0.0,0
26989,40,41,33,6,0.0,0
26990,24,2,39,8,0.0,0
26991,38,37,31,29,0.0,0
26992,38,1,5,37,0.0,0
26993,24,27,37,26,0.0,0
26994,36,16,5,10,0.0,0
26995,28,5,28,1,0.6309297529405278,1
26996,33,28,15,41,0.0,0
26997,15,10,28,16,0.0,0
26998,31,37,29,33,0.0,0
26999,13,14,28,1,0.0,0
27000,10,28,14,15,0.0,0
27001,40,37,33,14,0.0,0
27002,34,20,3,16,0.0,0
27003,24,6,14,33,0.0,0
27004,39,29,37,1,0.0,0
27005,38,29,37,5,0.0,0
27006,0,41,6,26,0.0,0
27007,14,27,15,37,0.0,0
27008,22,5,16,29,0.0,0
27009,34,5,14,37,0.0,0
27010,34,41,37,28,0.0,0
27011,24,41,14,26,0.0,0
27012,24,1,26,10,0.0,0
27013,24,26,10,19,0.0,0
27014,6,37,6,41,0.6309297529405278,1
27015,24,26,28,6,0.0,0
27016,24,10,5,32,0.0,0
27017,33,29,37,23,0.0,0
27018,25,5,19,31,0.0,0
27019,25,37,32,25,0.49999999949999996,1
27020,24,24,25,1,0.9999999989999999,1
27021,37,27,28,15,0.0,0
27022,38,29,37,31,0.0,0
27023,10,29,37,1,0.0,0
27024,24,41,39,30,0.0,0
27025,6,37,14,26,0.0,0
27026,2,1,29,39,0.0,0
27027,38,37,14,5,0.0,0
27028,30,41,37,1,0.0,0
27029,14,0,14,4,0.6309297529405278,1
27030,24,41,37,26,0.0,0
27031,22,37,1,10,0.0,0
27032,24,5,24,20,0.6309297529405278,1
27033,30,13,29,25,0.0,0
27034,24,37,33,28,0.0,0
27035,34,38,37,3,0.0,0
27036,34,37,28,41,0.0,0
27037,38,10,41,31,0.0,0
27038,6,0,6,41,0.6309297529405278,1
27039,25,0,5,29,0.0,0
27040,30,29,31,20,0.0,0
27041,24,5,26,15,0.0,0
27042,35,24,3,26,0.0,0
27043,6,41,6,37,0.6309297529405278,1
27044,22,10,6,16,0.0,0
27045,26,15,5,37,0.0,0
27046,22,37,10,24,0.0,0
27047,18,41,29,37,0.0,0
27048,2,29,41,26,0.0,0
27049,10,26,5,15,0.0,0
27050,32,37,28,10,0.0,0
27051,0,29,28,0,0.49999999949999996,1
27052,41,15,10,5,0.0,0
27053,32,37,10,1,0.0,0
27054,28,14,29,41,0.0,0
27055,24,37,31,5,0.0,0
27056,12,37,1,33,0.0,0
27057,16,10,37,14,0.0,0
27058,16,14,20,39,0.0,0
27059,23,37,29,1,0.0,0
27060,34,16,17,3,0.0,0
27061,36,37,10,31,0.0,0
27062,13,37,1,28,0.0,0
27063,21,37,0,16,0.0,0
27064,24,5,29,10,0.0,0
27065,38,29,37,1,0.0,0
27066,35,41,10,26,0.0,0
27067,10,27,4,3,0.0,0
27068,24,31,29,0,0.0,0
27069,22,5,37,29,0.0,0
27070,28,0,14,16,0.0,0
27071,3,29,33,28,0.0,0
27072,24,28,37,1,0.0,0
27073,38,20,28,4,0.0,0
27074,28,26,29,28,0.49999999949999996,1
27075,22,28,15,37,0.0,0
27076,12,28,10,41,0.0,0
27077,5,20,10,39,0.0,0
27078,30,37,13,10,0.0,0
27079,24,37,27,10,0.0,0
27080,30,20,19,10,0.0,0
27081,10,29,5,16,0.0,0
27082,20,37,20,16,0.6309297529405278,1
27083,38,37,14,28,0.0,0
27084,29,29,37,14,0.9999999989999999,1
27085,23,5,14,16,0.0,0
27086,12,1,10,26,0.0,0
27087,38,37,27,1,0.0,0
27088,24,5,10,29,0.0,0
27089,2,37,6,15,0.0,0
27090,22,37,14,6,0.0,0
27091,13,14,37,29,0.0,0
27092,39,26,14,41,0.0,0
27093,25,37,5,33,0.0,0
27094,13,37,16,24,0.0,0
27095,24,29,40,28,0.0,0
27096,34,14,37,29,0.0,0
27097,28,14,29,27,0.0,0
27098,31,29,31,41,0.6309297529405278,1
27099,10,10,5,40,0.9999999989999999,1
27100,21,32,0,37,0.0,0
27101,38,29,13,31,0.0,0
27102,11,37,29,10,0.0,0
27103,22,37,10,1,0.0,0
27104,40,4,15,26,0.0,0
27105,2,26,14,37,0.0,0
27106,29,29,31,5,0.9999999989999999,1
27107,2,29,26,5,0.0,0
27108,26,20,37,32,0.0,0
27109,34,29,14,1,0.0,0
27110,17,0,11,5,0.0,0
27111,18,26,28,37,0.0,0
27112,16,29,37,0,0.0,0
27113,40,40,33,35,0.9999999989999999,1
27114,6,14,6,16,0.6309297529405278,1
27115,13,37,14,20,0.0,0
27116,40,41,15,37,0.0,0
27117,38,39,14,29,0.0,0
27118,16,28,27,20,0.0,0
27119,17,37,29,1,0.0,0
27120,38,16,27,41,0.0,0
27121,10,37,27,29,0.0,0
27122,38,27,37,28,0.0,0
27123,37,26,37,6,0.6309297529405278,1
27124,13,37,27,1,0.0,0
27125,34,16,5,0,0.0,0
27126,34,29,26,19,0.0,0
27127,40,14,37,28,0.0,0
27128,25,5,23,28,0.0,0
27129,41,4,0,16,0.0,0
27130,24,15,32,37,0.0,0
27131,2,10,24,33,0.0,0
27132,20,1,5,13,0.0,0
27133,10,29,37,5,0.0,0
27134,41,40,33,28,0.0,0
27135,0,29,15,3,0.0,0
27136,24,41,20,6,0.0,0
27137,6,37,6,23,0.6309297529405278,1
27138,15,19,29,27,0.0,0
27139,19,37,1,33,0.0,0
27140,22,32,37,29,0.0,0
27141,10,37,26,29,0.0,0
27142,37,41,26,29,0.0,0
27143,28,10,37,6,0.0,0
27144,25,5,31,19,0.0,0
27145,22,37,29,6,0.0,0
27146,31,14,6,41,0.0,0
27147,17,5,26,24,0.0,0
27148,25,14,23,28,0.0,0
27149,41,37,5,29,0.0,0
27150,31,37,31,3,0.6309297529405278,1
27151,24,37,35,41,0.0,0
27152,8,37,6,28,0.0,0
27153,16,5,0,32,0.0,0
27154,2,26,5,20,0.0,0
27155,13,37,27,14,0.0,0
27156,29,37,3,29,0.49999999949999996,1
27157,38,28,10,20,0.0,0
27158,36,29,14,26,0.0,0
27159,22,37,26,41,0.0,0
27160,5,26,37,41,0.0,0
27161,24,39,25,6,0.0,0
27162,33,37,29,1,0.0,0
27163,20,31,29,1,0.0,0
27164,24,32,3,28,0.0,0
27165,24,37,26,41,0.0,0
27166,38,29,37,14,0.0,0
27167,24,5,29,10,0.0,0
27168,16,5,16,27,0.6309297529405278,1
27169,24,29,3,10,0.0,0
27170,24,35,4,28,0.0,0
27171,10,37,1,13,0.0,0
27172,10,41,1,26,0.0,0
27173,13,13,37,1,0.9999999989999999,1
27174,19,6,37,31,0.0,0
27175,13,7,35,11,0.0,0
27176,24,37,32,31,0.0,0
27177,7,31,37,15,0.0,0
27178,5,29,20,10,0.0,0
27179,34,37,10,1,0.0,0
27180,10,41,10,18,0.6309297529405278,1
27181,34,10,29,15,0.0,0
27182,39,5,37,1,0.0,0
27183,28,37,1,40,0.0,0
27184,33,29,26,19,0.0,0
27185,34,10,5,6,0.0,0
27186,24,5,1,29,0.0,0
27187,15,14,16,0,0.0,0
27188,13,26,41,33,0.0,0
27189,2,41,10,18,0.0,0
27190,30,37,25,38,0.0,0
27191,39,4,40,28,0.0,0
27192,22,37,10,29,0.0,0
27193,20,26,14,25,0.0,0
27194,30,24,5,10,0.0,0
27195,24,5,10,1,0.0,0
27196,3,29,1,32,0.0,0
27197,13,0,5,10,0.0,0
27198,34,37,28,1,0.0,0
27199,21,37,10,21,0.49999999949999996,1
27200,34,37,14,29,0.0,0
27201,33,33,37,28,0.9999999989999999,1
27202,34,1,0,40,0.0,0
27203,31,37,1,10,0.0,0
27204,24,37,26,10,0.0,0
27205,24,4,41,1,0.0,0
27206,38,31,1,37,0.0,0
27207,38,1,40,10,0.0,0
27208,24,37,28,29,0.0,0
27209,22,1,29,13,0.0,0
27210,15,37,29,31,0.0,0
27211,26,29,37,31,0.0,0
27212,34,29,37,14,0.0,0
27213,40,29,1,41,0.0,0
27214,34,29,37,5,0.0,0
27215,22,29,5,27,0.0,0
27216,34,37,33,5,0.0,0
27217,39,29,0,5,0.0,0
27218,22,0,25,14,0.0,0
27219,31,16,37,3,0.0,0
27220,10,41,37,5,0.0,0
27221,24,41,26,28,0.0,0
27222,34,37,1,29,0.0,0
27223,38,29,0,9,0.0,0
27224,3,37,41,5,0.0,0
27225,13,10,14,16,0.0,0
27226,29,37,6,0,0.0,0
27227,17,29,37,27,0.0,0
27228,10,28,10,40,0.6309297529405278,1
27229,17,26,37,41,0.0,0
27230,18,37,1,12,0.0,0
27231,30,37,10,6,0.0,0
27232,30,37,29,28,0.0,0
27233,13,14,1,29,0.0,0
27234,10,37,5,14,0.0,0
27235,38,14,16,10,0.0,0
27236,13,29,37,0,0.0,0
27237,24,5,28,10,0.0,0
27238,22,37,29,28,0.0,0
27239,3,14,37,26,0.0,0
27240,8,10,15,24,0.0,0
27241,23,29,37,5,0.0,0
27242,28,0,29,14,0.0,0
27243,38,5,27,18,0.0,0
27244,15,27,15,28,0.6309297529405278,1
27245,2,37,28,26,0.0,0
27246,13,10,4,5,0.0,0
27247,24,10,29,5,0.0,0
27248,24,41,37,26,0.0,0
27249,13,1,37,32,0.0,0
27250,16,14,31,37,0.0,0
27251,38,29,16,4,0.0,0
27252,13,5,37,0,0.0,0
27253,24,41,26,39,0.0,0
27254,32,40,41,37,0.0,0
27255,24,1,5,37,0.0,0
27256,20,29,37,32,0.0,0
27257,2,37,5,2,0.49999999949999996,1
27258,10,41,4,37,0.0,0
27259,23,37,1,29,0.0,0
27260,10,37,28,29,0.0,0
27261,21,37,14,10,0.0,0
27262,24,29,37,28,0.0,0
27263,14,29,5,14,0.49999999949999996,1
27264,10,15,1,41,0.0,0
27265,26,37,0,29,0.0,0
27266,3,37,29,5,0.0,0
27267,22,37,5,1,0.0,0
27268,24,39,10,29,0.0,0
27269,24,2,41,14,0.0,0
27270,24,37,6,29,0.0,0
27271,32,5,32,10,0.6309297529405278,1
27272,16,41,37,28,0.0,0
27273,23,37,28,10,0.0,0
27274,21,0,28,37,0.0,0
27275,34,4,14,32,0.0,0
27276,11,14,29,37,0.0,0
27277,5,14,9,29,0.0,0
27278,38,41,4,26,0.0,0
27279,27,15,27,16,0.6309297529405278,1
27280,38,31,29,37,0.0,0
27281,24,4,24,10,0.6309297529405278,1
27282,41,33,40,17,0.0,0
27283,16,37,5,10,0.0,0
27284,22,37,19,13,0.0,0
27285,24,37,1,29,0.0,0
27286,17,40,27,1,0.0,0
27287,25,26,0,5,0.0,0
27288,31,10,14,13,0.0,0
27289,5,37,27,28,0.0,0
27290,40,29,31,33,0.0,0
27291,37,28,29,16,0.0,0
27292,3,20,37,32,0.0,0
27293,22,5,37,14,0.0,0
27294,21,31,28,14,0.0,0
27295,22,15,35,41,0.0,0
27296,5,41,3,5,0.49999999949999996,1
27297,23,28,41,26,0.0,0
27298,28,6,24,14,0.0,0
27299,24,15,27,16,0.0,0
27300,10,10,37,5,0.9999999989999999,1
27301,38,29,10,4,0.0,0
27302,24,41,10,5,0.0,0
27303,24,28,10,5,0.0,0
27304,24,41,26,28,0.0,0
27305,22,37,33,5,0.0,0
27306,34,37,33,29,0.0,0
27307,33,41,14,26,0.0,0
27308,23,29,0,37,0.0,0
27309,10,29,10,40,0.6309297529405278,1
27310,20,20,26,41,0.9999999989999999,1
27311,34,17,10,20,0.0,0
27312,38,15,35,1,0.0,0
27313,22,37,14,15,0.0,0
27314,10,37,29,10,0.49999999949999996,1
27315,35,6,4,41,0.0,0
27316,17,14,17,6,0.6309297529405278,1
27317,18,1,5,37,0.0,0
27318,26,41,14,6,0.0,0
27319,38,3,23,25,0.0,0
27320,41,37,14,6,0.0,0
27321,10,14,19,15,0.0,0
27322,24,24,20,16,0.9999999989999999,1
27323,3,29,10,33,0.0,0
27324,33,14,33,16,0.6309297529405278,1
27325,38,10,16,27,0.0,0
27326,24,20,24,25,0.6309297529405278,1
27327,24,15,5,37,0.0,0
27328,30,29,37,19,0.0,0
27329,34,37,1,14,0.0,0
27330,36,5,31,24,0.0,0
27331,30,37,25,20,0.0,0
27332,38,16,41,10,0.0,0
27333,7,19,29,33,0.0,0
27334,24,19,5,37,0.0,0
27335,40,37,0,14,0.0,0
27336,36,29,10,5,0.0,0
