Step,True_Label,Action,Reward,Cumulative
22051,28,10,0,4221
22052,40,39,0,4221
22053,24,24,1,4222
22054,24,10,0,4222
22055,38,4,0,4222
22056,0,39,0,4222
22057,24,9,0,4222
22058,38,38,1,4223
22059,31,28,0,4223
22060,30,30,1,4224
22061,17,4,0,4224
22062,16,36,0,4224
22063,25,25,1,4225
22064,24,24,1,4226
22065,38,8,0,4226
22066,11,11,1,4227
22067,10,40,0,4227
22068,24,24,1,4228
22069,12,22,0,4228
22070,38,18,0,4228
22071,24,0,0,4228
22072,22,39,0,4228
22073,10,13,0,4228
22074,24,0,0,4228
22075,25,9,0,4228
22076,22,22,1,4229
22077,29,17,0,4229
22078,10,15,0,4229
22079,28,24,0,4229
22080,17,17,1,4230
22081,2,10,0,4230
22082,27,17,0,4230
22083,23,31,0,4230
22084,39,10,0,4230
22085,38,22,0,4230
22086,30,30,1,4231
22087,18,37,0,4231
22088,16,17,0,4231
22089,38,22,0,4231
22090,24,24,1,4232
22091,34,2,0,4232
22092,28,38,0,4232
22093,6,22,0,4232
22094,5,8,0,4232
22095,10,25,0,4232
22096,30,34,0,4232
22097,13,12,0,4232
22098,24,7,0,4232
22099,30,30,1,4233
22100,10,29,0,4233
22101,5,24,0,4233
22102,24,36,0,4233
22103,39,38,0,4233
22104,8,8,1,4234
22105,6,8,0,4234
22106,40,6,0,4234
22107,33,18,0,4234
22108,30,22,0,4234
22109,10,3,0,4234
22110,38,41,0,4234
22111,16,32,0,4234
22112,24,19,0,4234
22113,24,24,1,4235
22114,28,29,0,4235
22115,26,6,0,4235
22116,34,30,0,4235
22117,24,35,0,4235
22118,24,15,0,4235
22119,16,32,0,4235
22120,8,36,0,4235
22121,25,40,0,4235
22122,26,34,0,4235
22123,34,34,1,4236
22124,24,24,1,4237
22125,25,38,0,4237
22126,28,8,0,4237
22127,21,38,0,4237
22128,12,2,0,4237
22129,10,27,0,4237
22130,38,21,0,4237
22131,30,31,0,4237
22132,20,2,0,4237
22133,24,25,0,4237
22134,28,32,0,4237
22135,38,38,1,4238
22136,24,39,0,4238
22137,27,38,0,4238
22138,29,24,0,4238
22139,24,11,0,4238
22140,22,24,0,4238
22141,5,34,0,4238
22142,38,38,1,4239
22143,24,31,0,4239
22144,17,33,0,4239
22145,29,31,0,4239
22146,38,24,0,4239
22147,38,25,0,4239
22148,4,24,0,4239
22149,12,17,0,4239
22150,41,14,0,4239
22151,35,20,0,4239
22152,24,24,1,4240
22153,23,1,0,4240
22154,24,24,1,4241
22155,32,11,0,4241
22156,24,9,0,4241
22157,5,23,0,4241
22158,24,24,1,4242
22159,28,6,0,4242
22160,38,38,1,4243
22161,24,24,1,4244
22162,33,10,0,4244
22163,6,2,0,4244
22164,22,18,0,4244
22165,33,35,0,4244
22166,25,12,0,4244
22167,1,10,0,4244
22168,2,4,0,4244
22169,16,5,0,4244
22170,38,31,0,4244
22171,15,21,0,4244
22172,24,7,0,4244
22173,38,13,0,4244
22174,30,30,1,4245
22175,4,12,0,4245
22176,34,34,1,4246
22177,13,11,0,4246
22178,24,24,1,4247
22179,4,25,0,4247
22180,25,10,0,4247
22181,10,34,0,4247
22182,38,12,0,4247
22183,20,2,0,4247
22184,30,13,0,4247
22185,16,7,0,4247
22186,28,24,0,4247
22187,24,36,0,4247
22188,22,30,0,4247
22189,24,24,1,4248
22190,38,24,0,4248
22191,24,41,0,4248
22192,30,30,1,4249
22193,10,1,0,4249
22194,36,36,1,4250
22195,33,37,0,4250
22196,34,30,0,4250
22197,10,2,0,4250
22198,29,0,0,4250
22199,10,13,0,4250
22200,30,30,1,4251
22201,38,10,0,4251
22202,22,22,1,4252
22203,24,24,1,4253
22204,10,37,0,4253
22205,10,28,0,4253
22206,30,30,1,4254
22207,24,0,0,4254
22208,28,11,0,4254
22209,3,38,0,4254
22210,25,28,0,4254
22211,18,1,0,4254
22212,2,31,0,4254
22213,16,22,0,4254
22214,37,27,0,4254
22215,10,10,1,4255
22216,10,24,0,4255
22217,2,2,1,4256
22218,38,24,0,4256
22219,24,4,0,4256
22220,40,31,0,4256
22221,3,25,0,4256
22222,8,8,1,4257
22223,24,24,1,4258
22224,24,15,0,4258
22225,8,1,0,4258
22226,15,5,0,4258
22227,27,39,0,4258
22228,8,8,1,4259
22229,30,23,0,4259
22230,22,7,0,4259
22231,16,31,0,4259
22232,10,36,0,4259
22233,25,24,0,4259
22234,38,26,0,4259
22235,40,18,0,4259
22236,41,35,0,4259
22237,22,22,1,4260
22238,38,12,0,4260
22239,38,0,0,4260
22240,38,23,0,4260
22241,20,20,1,4261
22242,24,24,1,4262
22243,24,21,0,4262
22244,28,16,0,4262
22245,17,11,0,4262
22246,20,14,0,4262
22247,3,24,0,4262
22248,10,41,0,4262
22249,28,24,0,4262
22250,38,38,1,4263
22251,0,10,0,4263
22252,18,18,1,4264
22253,25,8,0,4264
22254,24,24,1,4265
22255,25,20,0,4265
22256,28,6,0,4265
22257,24,24,1,4266
22258,24,24,1,4267
22259,2,30,0,4267
22260,38,38,1,4268
22261,24,3,0,4268
22262,8,28,0,4268
22263,16,27,0,4268
22264,24,21,0,4268
22265,16,32,0,4268
22266,10,20,0,4268
22267,10,36,0,4268
22268,13,6,0,4268
22269,15,38,0,4268
22270,24,39,0,4268
22271,24,24,1,4269
22272,11,30,0,4269
22273,20,20,1,4270
22274,24,24,1,4271
22275,30,30,1,4272
22276,5,34,0,4272
22277,26,18,0,4272
22278,10,27,0,4272
22279,15,32,0,4272
22280,28,18,0,4272
22281,30,15,0,4272
22282,16,10,0,4272
22283,21,38,0,4272
22284,12,20,0,4272
22285,10,14,0,4272
22286,23,18,0,4272
22287,5,35,0,4272
22288,13,8,0,4272
22289,8,8,1,4273
22290,28,28,1,4274
22291,25,25,1,4275
22292,13,18,0,4275
22293,24,2,0,4275
22294,33,37,0,4275
22295,41,24,0,4275
22296,24,31,0,4275
22297,38,4,0,4275
22298,10,31,0,4275
22299,24,1,0,4275
22300,30,30,1,4276
22301,30,21,0,4276
22302,22,2,0,4276
22303,28,28,1,4277
22304,10,18,0,4277
22305,6,6,1,4278
22306,5,10,0,4278
22307,24,24,1,4279
22308,1,8,0,4279
22309,10,3,0,4279
22310,38,36,0,4279
22311,30,30,1,4280
22312,22,38,0,4280
22313,14,13,0,4280
22314,16,32,0,4280
22315,5,10,0,4280
22316,37,12,0,4280
22317,10,32,0,4280
22318,24,10,0,4280
22319,10,18,0,4280
22320,24,24,1,4281
22321,28,34,0,4281
22322,38,38,1,4282
22323,25,35,0,4282
22324,24,1,0,4282
22325,36,36,1,4283
22326,22,31,0,4283
22327,24,7,0,4283
22328,38,6,0,4283
22329,10,28,0,4283
22330,30,30,1,4284
22331,24,20,0,4284
22332,24,39,0,4284
22333,20,9,0,4284
22334,39,39,1,4285
22335,28,37,0,4285
22336,36,36,1,4286
22337,2,39,0,4286
22338,4,7,0,4286
22339,24,10,0,4286
22340,10,17,0,4286
22341,4,30,0,4286
22342,3,29,0,4286
22343,22,37,0,4286
22344,22,22,1,4287
22345,34,34,1,4288
22346,34,7,0,4288
22347,38,17,0,4288
22348,10,14,0,4288
22349,24,24,1,4289
22350,40,10,0,4289
22351,39,23,0,4289
22352,37,6,0,4289
22353,24,18,0,4289
22354,2,6,0,4289
22355,24,0,0,4289
22356,40,36,0,4289
22357,7,39,0,4289
22358,24,20,0,4289
22359,30,30,1,4290
22360,38,17,0,4290
22361,22,38,0,4290
22362,13,17,0,4290
22363,16,36,0,4290
22364,38,36,0,4290
22365,9,13,0,4290
22366,24,24,1,4291
22367,33,24,0,4291
22368,1,3,0,4291
22369,38,9,0,4291
22370,7,34,0,4291
22371,24,24,1,4292
22372,18,24,0,4292
22373,21,26,0,4292
22374,11,25,0,4292
22375,24,32,0,4292
22376,7,34,0,4292
22377,21,22,0,4292
22378,24,34,0,4292
22379,25,39,0,4292
22380,41,15,0,4292
22381,12,23,0,4292
22382,10,10,1,4293
22383,10,32,0,4293
22384,10,41,0,4293
22385,34,31,0,4293
22386,18,36,0,4293
22387,24,34,0,4293
22388,24,24,1,4294
22389,30,30,1,4295
22390,15,40,0,4295
22391,38,32,0,4295
22392,11,30,0,4295
22393,16,38,0,4295
22394,17,39,0,4295
22395,24,24,1,4296
22396,5,0,0,4296
22397,22,38,0,4296
22398,24,24,1,4297
22399,24,27,0,4297
22400,36,15,0,4297
22401,38,38,1,4298
22402,27,20,0,4298
22403,38,34,0,4298
22404,31,9,0,4298
22405,3,39,0,4298
22406,5,7,0,4298
22407,34,17,0,4298
22408,9,12,0,4298
22409,6,19,0,4298
22410,24,6,0,4298
22411,38,25,0,4298
22412,34,23,0,4298
22413,25,25,1,4299
22414,30,30,1,4300
22415,22,24,0,4300
22416,32,4,0,4300
22417,36,36,1,4301
22418,10,1,0,4301
22419,24,38,0,4301
22420,37,28,0,4301
22421,30,39,0,4301
22422,29,1,0,4301
22423,34,22,0,4301
22424,38,30,0,4301
22425,11,10,0,4301
22426,30,30,1,4302
22427,10,11,0,4302
22428,10,20,0,4302
22429,10,18,0,4302
22430,16,27,0,4302
22431,12,38,0,4302
22432,38,21,0,4302
22433,29,39,0,4302
22434,37,3,0,4302
22435,38,3,0,4302
22436,34,17,0,4302
22437,5,17,0,4302
22438,13,6,0,4302
22439,34,26,0,4302
22440,23,1,0,4302
22441,21,20,0,4302
22442,14,1,0,4302
22443,27,27,1,4303
22444,10,1,0,4303
22445,34,22,0,4303
22446,38,38,1,4304
22447,8,19,0,4304
22448,41,24,0,4304
22449,12,34,0,4304
22450,2,2,1,4305
22451,24,24,1,4306
22452,6,24,0,4306
22453,0,3,0,4306
22454,38,17,0,4306
22455,25,34,0,4306
22456,27,10,0,4306
22457,34,23,0,4306
22458,17,6,0,4306
22459,13,8,0,4306
22460,24,24,1,4307
22461,38,0,0,4307
22462,5,29,0,4307
22463,17,27,0,4307
22464,24,24,1,4308
22465,24,24,1,4309
22466,5,0,0,4309
22467,24,15,0,4309
22468,38,16,0,4309
22469,22,34,0,4309
22470,4,34,0,4309
22471,10,3,0,4309
22472,35,33,0,4309
22473,36,30,0,4309
22474,19,28,0,4309
22475,28,10,0,4309
22476,30,30,1,4310
22477,24,6,0,4310
22478,16,21,0,4310
22479,13,34,0,4310
22480,31,39,0,4310
22481,28,18,0,4310
22482,10,17,0,4310
22483,37,7,0,4310
22484,30,34,0,4310
22485,24,25,0,4310
22486,24,35,0,4310
22487,16,37,0,4310
22488,38,22,0,4310
22489,38,23,0,4310
22490,24,24,1,4311
22491,15,11,0,4311
22492,41,18,0,4311
22493,28,12,0,4311
22494,34,34,1,4312
22495,2,31,0,4312
22496,11,17,0,4312
22497,22,22,1,4313
22498,39,2,0,4313
22499,36,36,1,4314
22500,10,30,0,4314
22501,28,3,0,4314
22502,34,34,1,4315
22503,8,37,0,4315
22504,23,22,0,4315
22505,24,17,0,4315
22506,38,38,1,4316
22507,31,37,0,4316
22508,21,25,0,4316
22509,10,17,0,4316
22510,30,30,1,4317
22511,30,37,0,4317
22512,28,40,0,4317
22513,25,24,0,4317
22514,24,24,1,4318
22515,24,24,1,4319
22516,25,6,0,4319
22517,10,34,0,4319
22518,24,2,0,4319
22519,23,6,0,4319
22520,34,11,0,4319
22521,24,24,1,4320
22522,25,29,0,4320
22523,15,34,0,4320
22524,2,2,1,4321
22525,34,30,0,4321
22526,25,24,0,4321
22527,10,38,0,4321
22528,25,14,0,4321
22529,23,26,0,4321
22530,3,14,0,4321
22531,24,24,1,4322
22532,28,35,0,4322
22533,10,18,0,4322
22534,38,18,0,4322
22535,38,34,0,4322
22536,16,38,0,4322
22537,13,15,0,4322
22538,24,24,1,4323
22539,24,19,0,4323
22540,36,36,1,4324
22541,22,37,0,4324
22542,25,36,0,4324
22543,10,24,0,4324
22544,38,10,0,4324
22545,6,18,0,4324
22546,26,38,0,4324
22547,10,10,1,4325
22548,34,21,0,4325
22549,41,0,0,4325
22550,10,3,0,4325
22551,23,19,0,4325
22552,19,9,0,4325
22553,17,27,0,4325
22554,34,18,0,4325
22555,3,38,0,4325
22556,22,38,0,4325
22557,24,24,1,4326
22558,5,24,0,4326
22559,20,15,0,4326
22560,36,36,1,4327
22561,24,6,0,4327
22562,3,4,0,4327
22563,13,2,0,4327
22564,28,1,0,4327
22565,10,23,0,4327
22566,38,11,0,4327
22567,20,36,0,4327
22568,24,24,1,4328
22569,22,22,1,4329
22570,41,28,0,4329
22571,10,11,0,4329
22572,22,1,0,4329
22573,38,27,0,4329
22574,8,39,0,4329
22575,38,21,0,4329
22576,16,28,0,4329
22577,24,24,1,4330
22578,24,10,0,4330
22579,24,38,0,4330
22580,38,36,0,4330
22581,24,39,0,4330
22582,24,32,0,4330
22583,12,25,0,4330
22584,30,30,1,4331
22585,5,31,0,4331
22586,38,36,0,4331
22587,41,34,0,4331
22588,3,40,0,4331
22589,31,4,0,4331
22590,21,0,0,4331
22591,17,18,0,4331
22592,32,34,0,4331
22593,34,1,0,4331
22594,8,26,0,4331
22595,38,38,1,4332
22596,15,2,0,4332
22597,32,27,0,4332
22598,30,10,0,4332
22599,21,39,0,4332
22600,23,23,1,4333
22601,10,34,0,4333
22602,8,34,0,4333
22603,13,34,0,4333
22604,33,29,0,4333
22605,32,22,0,4333
22606,17,30,0,4333
22607,24,17,0,4333
22608,37,4,0,4333
22609,31,0,0,4333
22610,28,3,0,4333
22611,24,14,0,4333
22612,18,4,0,4333
22613,6,6,1,4334
22614,8,8,1,4335
22615,38,26,0,4335
22616,10,17,0,4335
22617,5,10,0,4335
22618,10,15,0,4335
22619,38,13,0,4335
22620,34,30,0,4335
22621,38,24,0,4335
22622,1,17,0,4335
22623,24,29,0,4335
22624,2,20,0,4335
22625,36,36,1,4336
22626,10,25,0,4336
22627,23,35,0,4336
22628,24,24,1,4337
22629,34,12,0,4337
22630,18,1,0,4337
22631,22,22,1,4338
22632,34,38,0,4338
22633,24,24,1,4339
22634,1,22,0,4339
22635,10,24,0,4339
22636,24,24,1,4340
22637,38,24,0,4340
22638,5,6,0,4340
22639,30,18,0,4340
22640,38,22,0,4340
22641,30,13,0,4340
22642,40,28,0,4340
22643,30,30,1,4341
22644,22,22,1,4342
22645,10,10,1,4343
22646,23,30,0,4343
22647,2,2,1,4344
22648,22,22,1,4345
22649,32,34,0,4345
22650,13,19,0,4345
22651,24,27,0,4345
22652,32,24,0,4345
22653,17,17,1,4346
22654,24,23,0,4346
22655,28,6,0,4346
22656,28,31,0,4346
22657,13,12,0,4346
22658,29,2,0,4346
22659,38,38,1,4347
22660,16,38,0,4347
22661,30,30,1,4348
22662,18,38,0,4348
22663,29,35,0,4348
22664,24,24,1,4349
22665,38,0,0,4349
22666,20,1,0,4349
22667,33,33,1,4350
22668,28,26,0,4350
22669,13,30,0,4350
22670,5,4,0,4350
22671,5,12,0,4350
22672,3,37,0,4350
22673,9,13,0,4350
22674,10,15,0,4350
22675,30,30,1,4351
22676,40,21,0,4351
22677,38,9,0,4351
22678,10,24,0,4351
22679,38,38,1,4352
22680,8,8,1,4353
22681,30,30,1,4354
22682,8,34,0,4354
22683,10,24,0,4354
22684,30,30,1,4355
22685,41,12,0,4355
22686,40,2,0,4355
22687,22,22,1,4356
22688,24,39,0,4356
22689,3,30,0,4356
22690,8,1,0,4356
22691,10,10,1,4357
22692,30,17,0,4357
22693,18,39,0,4357
22694,28,6,0,4357
22695,15,11,0,4357
22696,24,24,1,4358
22697,38,36,0,4358
22698,32,0,0,4358
22699,16,25,0,4358
22700,9,24,0,4358
22701,24,8,0,4358
22702,24,14,0,4358
22703,22,22,1,4359
22704,24,20,0,4359
22705,40,13,0,4359
22706,24,24,1,4360
22707,40,40,1,4361
22708,24,7,0,4361
22709,16,13,0,4361
22710,22,25,0,4361
22711,8,24,0,4361
22712,17,30,0,4361
22713,24,5,0,4361
22714,8,39,0,4361
22715,34,38,0,4361
22716,41,31,0,4361
22717,41,32,0,4361
22718,36,36,1,4362
22719,34,34,1,4363
22720,21,34,0,4363
22721,1,28,0,4363
22722,13,2,0,4363
22723,28,39,0,4363
22724,24,30,0,4363
22725,17,17,1,4364
22726,16,38,0,4364
22727,13,8,0,4364
22728,10,10,1,4365
22729,5,27,0,4365
22730,6,6,1,4366
22731,30,30,1,4367
22732,29,10,0,4367
22733,10,29,0,4367
22734,34,19,0,4367
22735,41,3,0,4367
22736,25,38,0,4367
22737,24,9,0,4367
22738,38,31,0,4367
22739,36,8,0,4367
22740,22,22,1,4368
22741,38,38,1,4369
22742,28,7,0,4369
22743,38,38,1,4370
22744,40,27,0,4370
22745,28,10,0,4370
22746,24,18,0,4370
22747,4,20,0,4370
22748,13,13,1,4371
22749,24,24,1,4372
22750,25,25,1,4373
22751,13,38,0,4373
22752,34,1,0,4373
22753,38,38,1,4374
22754,22,31,0,4374
22755,20,30,0,4374
22756,23,1,0,4374
22757,10,19,0,4374
22758,26,27,0,4374
22759,0,10,0,4374
22760,41,2,0,4374
22761,38,38,1,4375
22762,30,30,1,4376
22763,5,35,0,4376
22764,10,28,0,4376
22765,15,33,0,4376
22766,10,10,1,4377
22767,24,24,1,4378
22768,2,10,0,4378
22769,6,10,0,4378
22770,24,18,0,4378
22771,24,24,1,4379
22772,6,40,0,4379
22773,24,24,1,4380
22774,5,11,0,4380
22775,16,38,0,4380
22776,22,16,0,4380
22777,38,34,0,4380
22778,22,19,0,4380
22779,12,38,0,4380
22780,3,10,0,4380
22781,22,22,1,4381
22782,24,24,1,4382
22783,17,30,0,4382
22784,24,20,0,4382
22785,10,39,0,4382
22786,21,1,0,4382
22787,10,28,0,4382
22788,22,33,0,4382
22789,22,22,1,4383
22790,30,30,1,4384
22791,30,30,1,4385
22792,18,15,0,4385
22793,18,3,0,4385
22794,10,33,0,4385
22795,34,11,0,4385
22796,41,3,0,4385
22797,16,8,0,4385
22798,25,26,0,4385
22799,27,35,0,4385
22800,25,39,0,4385
22801,21,18,0,4385
22802,4,0,0,4385
22803,22,31,0,4385
22804,26,31,0,4385
22805,15,5,0,4385
22806,24,1,0,4385
22807,38,33,0,4385
22808,10,37,0,4385
22809,18,21,0,4385
22810,3,22,0,4385
22811,23,1,0,4385
22812,6,17,0,4385
22813,32,24,0,4385
22814,24,24,1,4386
22815,16,32,0,4386
22816,26,23,0,4386
22817,13,22,0,4386
22818,6,5,0,4386
22819,15,5,0,4386
22820,33,24,0,4386
22821,3,31,0,4386
22822,24,24,1,4387
22823,24,25,0,4387
22824,18,31,0,4387
22825,24,13,0,4387
22826,38,29,0,4387
22827,30,30,1,4388
22828,24,1,0,4388
22829,24,24,1,4389
22830,24,21,0,4389
22831,10,30,0,4389
22832,25,25,1,4390
22833,24,24,1,4391
22834,5,30,0,4391
22835,10,11,0,4391
22836,24,24,1,4392
22837,5,2,0,4392
22838,24,24,1,4393
22839,6,11,0,4393
22840,24,24,1,4394
22841,10,23,0,4394
22842,24,10,0,4394
22843,10,27,0,4394
22844,18,12,0,4394
22845,3,8,0,4394
22846,3,29,0,4394
22847,38,34,0,4394
22848,25,18,0,4394
22849,38,2,0,4394
22850,5,33,0,4394
22851,38,22,0,4394
22852,22,22,1,4395
22853,24,24,1,4396
22854,28,3,0,4396
22855,6,6,1,4397
22856,16,27,0,4397
22857,31,20,0,4397
22858,24,23,0,4397
22859,38,34,0,4397
22860,24,10,0,4397
22861,33,6,0,4397
22862,38,38,1,4398
22863,32,20,0,4398
22864,34,10,0,4398
22865,3,21,0,4398
22866,38,15,0,4398
22867,22,22,1,4399
22868,24,24,1,4400
22869,10,40,0,4400
22870,24,24,1,4401
22871,25,6,0,4401
22872,0,40,0,4401
22873,1,32,0,4401
22874,24,40,0,4401
22875,8,39,0,4401
22876,25,25,1,4402
22877,10,28,0,4402
22878,16,32,0,4402
22879,29,6,0,4402
22880,4,34,0,4402
22881,22,21,0,4402
22882,38,1,0,4402
22883,36,36,1,4403
22884,24,11,0,4403
22885,3,20,0,4403
22886,24,34,0,4403
22887,34,34,1,4404
22888,40,24,0,4404
22889,11,30,0,4404
22890,32,35,0,4404
22891,24,24,1,4405
22892,30,39,0,4405
22893,8,33,0,4405
22894,24,24,1,4406
22895,24,7,0,4406
22896,23,22,0,4406
22897,38,38,1,4407
22898,34,29,0,4407
22899,8,8,1,4408
22900,16,29,0,4408
22901,31,6,0,4408
22902,34,23,0,4408
22903,24,19,0,4408
22904,24,24,1,4409
22905,25,10,0,4409
22906,24,18,0,4409
22907,39,39,1,4410
22908,40,37,0,4410
22909,24,39,0,4410
22910,36,18,0,4410
22911,3,39,0,4410
22912,10,26,0,4410
22913,39,39,1,4411
22914,5,8,0,4411
22915,24,24,1,4412
22916,15,37,0,4412
22917,16,20,0,4412
22918,30,30,1,4413
22919,34,6,0,4413
22920,20,25,0,4413
22921,24,2,0,4413
22922,10,38,0,4413
22923,12,2,0,4413
22924,30,30,1,4414
22925,38,38,1,4415
22926,26,11,0,4415
22927,25,25,1,4416
22928,37,22,0,4416
22929,24,24,1,4417
22930,38,30,0,4417
22931,16,30,0,4417
22932,41,0,0,4417
22933,38,23,0,4417
22934,24,24,1,4418
22935,34,34,1,4419
22936,19,10,0,4419
22937,34,2,0,4419
22938,0,35,0,4419
22939,41,7,0,4419
22940,15,6,0,4419
22941,34,32,0,4419
22942,30,10,0,4419
22943,10,27,0,4419
22944,16,36,0,4419
22945,23,28,0,4419
22946,2,26,0,4419
22947,3,32,0,4419
22948,34,16,0,4419
22949,16,18,0,4419
22950,38,34,0,4419
22951,40,24,0,4419
22952,29,20,0,4419
22953,17,36,0,4419
22954,24,24,1,4420
22955,28,5,0,4420
22956,26,34,0,4420
22957,21,38,0,4420
22958,5,35,0,4420
22959,16,38,0,4420
22960,10,22,0,4420
22961,10,15,0,4420
22962,24,41,0,4420
22963,35,21,0,4420
22964,24,24,1,4421
22965,13,12,0,4421
22966,39,24,0,4421
22967,26,29,0,4421
22968,13,30,0,4421
22969,24,5,0,4421
22970,36,36,1,4422
22971,39,14,0,4422
22972,41,9,0,4422
22973,10,10,1,4423
22974,34,21,0,4423
22975,34,34,1,4424
22976,24,24,1,4425
22977,38,38,1,4426
22978,28,28,1,4427
22979,10,24,0,4427
22980,24,6,0,4427
22981,26,38,0,4427
22982,24,31,0,4427
22983,41,40,0,4427
22984,19,41,0,4427
22985,5,18,0,4427
22986,40,8,0,4427
22987,17,27,0,4427
22988,2,2,1,4428
22989,30,39,0,4428
22990,38,22,0,4428
22991,9,0,0,4428
22992,33,12,0,4428
22993,33,14,0,4428
22994,24,24,1,4429
22995,18,13,0,4429
22996,12,7,0,4429
22997,17,17,1,4430
22998,24,38,0,4430
22999,24,24,1,4431
23000,17,30,0,4431
23001,24,26,0,4431
23002,21,5,0,4431
23003,24,13,0,4431
23004,5,24,0,4431
23005,24,27,0,4431
23006,10,4,0,4431
23007,22,10,0,4431
23008,24,24,1,4432
23009,24,24,1,4433
23010,36,33,0,4433
23011,34,35,0,4433
23012,3,29,0,4433
23013,7,39,0,4433
23014,28,29,0,4433
23015,4,2,0,4433
23016,5,23,0,4433
23017,24,24,1,4434
23018,24,24,1,4435
23019,24,12,0,4435
23020,5,30,0,4435
23021,30,38,0,4435
23022,38,8,0,4435
23023,28,30,0,4435
23024,24,18,0,4435
23025,36,22,0,4435
23026,22,22,1,4436
23027,1,25,0,4436
23028,24,9,0,4436
23029,2,4,0,4436
23030,6,28,0,4436
23031,10,1,0,4436
23032,16,15,0,4436
23033,22,32,0,4436
23034,2,2,1,4437
23035,13,30,0,4437
23036,30,30,1,4438
23037,39,23,0,4438
23038,34,30,0,4438
23039,16,31,0,4438
23040,30,30,1,4439
23041,23,22,0,4439
23042,38,5,0,4439
23043,33,28,0,4439
23044,13,2,0,4439
23045,12,20,0,4439
23046,22,38,0,4439
23047,26,14,0,4439
23048,10,24,0,4439
23049,25,13,0,4439
23050,37,23,0,4439
23051,13,27,0,4439
23052,3,34,0,4439
23053,33,31,0,4439
23054,24,11,0,4439
23055,36,36,1,4440
23056,35,24,0,4440
23057,6,13,0,4440
23058,0,27,0,4440
23059,17,17,1,4441
23060,3,33,0,4441
23061,10,19,0,4441
23062,34,10,0,4441
23063,10,2,0,4441
23064,34,12,0,4441
23065,24,13,0,4441
23066,31,9,0,4441
23067,3,40,0,4441
23068,3,17,0,4441
23069,6,6,1,4442
23070,24,1,0,4442
23071,24,33,0,4442
23072,25,20,0,4442
23073,20,33,0,4442
23074,32,10,0,4442
23075,28,10,0,4442
23076,24,24,1,4443
23077,24,24,1,4444
23078,30,27,0,4444
23079,22,22,1,4445
23080,1,27,0,4445
23081,33,39,0,4445
23082,34,34,1,4446
23083,37,10,0,4446
23084,26,31,0,4446
23085,8,8,1,4447
23086,23,23,1,4448
23087,18,23,0,4448
23088,24,33,0,4448
23089,38,38,1,4449
23090,34,30,0,4449
23091,24,31,0,4449
23092,2,30,0,4449
23093,7,0,0,4449
23094,13,19,0,4449
23095,38,22,0,4449
23096,24,24,1,4450
23097,22,23,0,4450
23098,24,24,1,4451
23099,30,30,1,4452
23100,38,38,1,4453
23101,24,24,1,4454
23102,25,38,0,4454
23103,38,38,1,4455
23104,30,3,0,4455
23105,10,18,0,4455
23106,39,39,1,4456
23107,38,8,0,4456
23108,20,32,0,4456
23109,25,25,1,4457
23110,28,23,0,4457
23111,28,32,0,4457
23112,24,15,0,4457
23113,10,30,0,4457
23114,40,33,0,4457
23115,10,28,0,4457
23116,33,24,0,4457
23117,7,26,0,4457
23118,30,30,1,4458
23119,25,25,1,4459
23120,24,34,0,4459
23121,24,24,1,4460
23122,21,22,0,4460
23123,3,36,0,4460
23124,15,7,0,4460
23125,10,8,0,4460
23126,2,2,1,4461
23127,13,34,0,4461
23128,3,20,0,4461
23129,10,41,0,4461
23130,24,2,0,4461
23131,22,0,0,4461
23132,24,33,0,4461
23133,28,28,1,4462
23134,12,27,0,4462
23135,20,25,0,4462
23136,10,10,1,4463
23137,28,30,0,4463
23138,38,38,1,4464
23139,38,12,0,4464
23140,29,31,0,4464
23141,24,24,1,4465
23142,15,24,0,4465
23143,4,0,0,4465
23144,29,6,0,4465
23145,24,23,0,4465
23146,3,37,0,4465
23147,24,39,0,4465
23148,16,25,0,4465
23149,5,20,0,4465
23150,18,0,0,4465
23151,11,21,0,4465
23152,24,33,0,4465
23153,3,16,0,4465
23154,34,17,0,4465
23155,21,21,1,4466
23156,10,9,0,4466
23157,16,2,0,4466
23158,22,38,0,4466
23159,27,22,0,4466
23160,24,23,0,4466
23161,3,22,0,4466
23162,25,34,0,4466
23163,10,10,1,4467
23164,22,18,0,4467
23165,26,7,0,4467
23166,16,23,0,4467
23167,10,38,0,4467
23168,24,26,0,4467
23169,23,39,0,4467
23170,24,40,0,4467
23171,24,6,0,4467
23172,34,38,0,4467
23173,15,18,0,4467
23174,25,7,0,4467
23175,38,35,0,4467
23176,22,22,1,4468
23177,29,30,0,4468
23178,24,3,0,4468
23179,13,19,0,4468
23180,1,30,0,4468
23181,18,6,0,4468
23182,13,11,0,4468
23183,38,38,1,4469
23184,24,21,0,4469
23185,36,36,1,4470
23186,24,24,1,4471
23187,31,20,0,4471
23188,13,4,0,4471
23189,24,24,1,4472
23190,24,24,1,4473
23191,10,23,0,4473
23192,41,37,0,4473
23193,37,18,0,4473
23194,10,24,0,4473
23195,25,25,1,4474
23196,22,1,0,4474
23197,24,20,0,4474
23198,38,30,0,4474
23199,10,14,0,4474
23200,10,16,0,4474
23201,27,12,0,4474
23202,22,17,0,4474
23203,30,30,1,4475
23204,25,25,1,4476
23205,32,35,0,4476
23206,16,38,0,4476
23207,24,12,0,4476
23208,34,34,1,4477
23209,34,4,0,4477
23210,24,35,0,4477
23211,38,38,1,4478
23212,34,17,0,4478
23213,3,16,0,4478
23214,38,40,0,4478
